Date,AIR.PA,BNP.PA,MC.PA,OR.PA,SAN.PA,^FCHI,Return_AIR.PA,Return_BNP.PA,Return_MC.PA,Return_OR.PA,Return_SAN.PA,Return_^FCHI
2010-02-05,11.375483512878418,21.44383430480957,56.490291595458984,55.881134033203125,28.4636173248291,3563.760009765625,-0.010526459866503024,-0.05487546274785704,-0.03963618917322509,-0.03088961198680107,-0.032572387386899715,-0.03401504106102193
2010-02-08,11.302873611450195,21.603172302246094,57.51645278930664,57.13481903076172,29.17961883544922,3607.27001953125,-0.006383016717137258,0.007430480723346511,0.01816526636463922,0.02243485246404786,0.02515497248466536,0.012209017904234898
2010-02-09,11.137487411499023,21.994672775268555,58.135128021240234,57.0430908203125,29.003376007080078,3612.760009765625,-0.01463222589551294,0.018122360343427735,0.01075649143732682,-0.0016054695193806756,-0.006039929080740025,0.0015219238384289735
2010-02-10,11.129419326782227,22.67979621887207,58.716102600097656,57.83811950683594,28.750019073486328,3635.610107421875,-0.0007244079762969147,0.03114951745833139,0.009993520245541676,0.01393733535631525,-0.00873542905942748,0.006324831318571977
2010-02-11,11.076977729797363,22.078887939453125,58.53504180908203,58.021583557128906,28.926265716552734,3616.75,-0.004711979614126505,-0.026495312110385028,-0.00308366500836732,0.0031720265433472505,0.006130313952693811,-0.005187604518805067
2010-02-12,11.09311294555664,21.669174194335938,57.6598014831543,58.57197570800781,29.196147918701172,3599.070068359375,0.0014566442357171194,-0.018556810752459296,-0.014952416516288092,0.009485989818547091,0.009330004944053227,-0.004888347726722864
2010-02-15,10.931760787963867,21.78981590270996,58.30867004394531,58.67137145996094,29.300790786743164,3609.219970703125,-0.014545255095180787,0.005567434517442571,0.011253395677759848,0.0016969847909626967,0.003584132685358954,0.002820145801822882
2010-02-16,11.129419326782227,22.39754867553711,58.47465896606445,55.942283630371094,29.499067306518555,3669.0400390625,0.01808112550687957,0.02789067955143043,0.0028467279736279494,-0.04651481227862986,0.0067669340810112555,0.016574237326887342
2010-02-17,11.682056427001953,23.285261154174805,59.372528076171875,56.76023864746094,29.67531394958496,3725.2099609375,0.04965551966308257,0.03963435871923182,0.015354841327565483,0.014621409138288577,0.005974651375755924,0.015309160237279018
2010-02-18,11.827275276184082,23.7860164642334,60.059139251708984,57.40237808227539,29.978239059448242,3747.830078125,0.012430932010092821,0.021505247750627676,0.011564459149460804,0.011313191242954268,0.01020798332169015,0.0060721724210699435
2010-02-19,11.992664337158203,24.163862228393555,60.02142333984375,58.098026275634766,30.132442474365234,3769.5400390625,0.013983699297771102,0.01588520569336671,-0.0006279795603990612,0.012118804422393437,0.005143844994070612,0.00579267482381729
2010-02-22,11.996699333190918,24.559913635253906,60.42133331298828,57.708152770996094,29.81850814819336,3756.699951171875,0.0003364553463081066,0.01639023609375556,0.006662787233155498,-0.006710615310561385,-0.01041848255211808,-0.003406274441329016
2010-02-23,12.137882232666016,23.95900535583496,59.6064338684082,57.28007125854492,29.768939971923828,3707.06005859375,0.011768478608486177,-0.024467035525580494,-0.01348694906083625,-0.007418042198472974,-0.0016623291823717468,-0.013213696388672203
2010-02-24,11.887784004211426,24.081920623779297,59.38009262084961,58.113311767578125,29.697338104248047,3715.679931640625,-0.020604766437881117,0.0051302325000066595,-0.0037972620213831965,0.014546778499492596,-0.002405254192568207,0.0023252585365840517
2010-02-25,11.722394943237305,23.449140548706055,57.916351318359375,57.738731384277344,29.146577835083008,3640.77001953125,-0.013912522377217629,-0.026276146531619027,-0.024650370821016288,-0.006445689841234614,-0.01854577899310972,-0.020160485695090324
2010-02-26,12.226629257202148,24.186628341674805,60.059139251708984,58.113311767578125,29.587186813354492,3708.800048828125,0.04301461573394083,0.03145052550804239,0.036997978715388236,0.0064875062946530004,0.015117005528557659,0.01868561566150051
2010-03-01,12.396049499511719,24.71925163269043,61.673789978027344,59.30586242675781,30.193029403686523,3769.5400390625,0.013856659815686623,0.022021394776132963,0.026884346769462164,0.020521127137776096,0.020476518911847874,0.01637726203481016
2010-03-02,12.460591316223145,24.90134048461914,62.71503448486328,60.9035530090332,30.286657333374023,3811.919921875,0.0052066439968609934,0.007366276885498513,0.016883095837095574,0.02693984231741875,0.003100978323032022,0.011242719900393938
2010-03-03,12.4928617477417,24.969629287719727,63.703453063964844,60.13909149169922,30.369277954101562,3842.52001953125,0.0025897993682322262,0.0027423745778973885,0.015760472544109394,-0.01255200196974715,0.002727954419601719,0.00802747651666258
2010-03-04,12.621947288513184,24.933208465576172,63.38654327392578,59.60398864746094,30.18752098083496,3828.409912109375,0.010332743880305806,-0.0014586048404597873,-0.004974766277125564,-0.008897754039269734,-0.0059848961026106595,-0.0036720973085773156
2010-03-05,12.872045516967773,25.848224639892578,65.61990356445312,60.55189895629883,30.710750579833984,3910.419921875,0.01981455180708891,0.03669869345454346,0.03523398146000556,0.01590347106540957,0.017332645477288633,0.021421428647498075
2010-03-08,12.81153678894043,26.043981552124023,64.81259155273438,60.414310455322266,30.705242156982422,3903.5400390625,-0.00470078574128574,0.007573321377334574,-0.01230285276060783,-0.0022722408933180116,-0.00017936464422263487,-0.0017593718705282146
2010-03-09,12.45252513885498,25.91196060180664,64.65412902832031,60.574832916259766,30.93656349182129,3910.010009765625,-0.028022528132250812,-0.005069153886979927,-0.002444934242216368,0.0026570271137367207,0.00753361050390744,0.0016574623645153608
2010-03-10,12.323441505432129,26.162343978881836,65.20491790771484,60.5977668762207,30.914535522460938,3943.550048828125,-0.010366060857815773,0.009662849559046505,0.008519005478416775,0.0003786054184027332,-0.0007120367252870796,0.008577993145472806
2010-03-11,11.98056411743164,25.90285873413086,64.70693969726562,60.490753173828125,30.650165557861328,3928.949951171875,-0.0278231846071042,-0.009918272038638154,-0.0076371265608218275,-0.0017659677560588616,-0.008551639548571965,-0.0037022726922379956
2010-03-12,11.83937931060791,25.94838523864746,65.19737243652344,59.9862174987793,30.512479782104492,3927.39990234375,-0.011784487394738585,0.0017575861021321693,0.007579291209757866,-0.008340707440011141,-0.004492170702860121,-0.00039451987105676434
2010-03-15,11.8232421875,25.57509422302246,64.64656829833984,59.619285583496094,30.81539535522461,3890.909912109375,-0.0013630041478146504,-0.01438590541152518,-0.00844825669500504,-0.006116937032922154,0.009927596029011498,-0.009291131828108146
2010-03-16,11.811141967773438,26.166894912719727,65.44638061523438,59.75687789916992,31.509363174438477,3938.949951171875,-0.0010234265301065637,0.023139726662845694,0.012372076940007748,0.002307849118405425,0.022520166014881493,0.01234673640553563
2010-03-17,11.682056427001953,26.27614974975586,64.8880386352539,59.94034194946289,30.997150421142578,3957.889892578125,-0.010929132942749553,0.004175307670266415,-0.008531288892246192,0.0030701746266352803,-0.01625589036694408,0.0048083732063199935
2010-03-18,11.843411445617676,26.0394287109375,65.77833557128906,60.38371658325195,31.151363372802734,3938.179931640625,0.013812210172411632,-0.009008969771933883,0.013720509276596626,0.007396932005541146,0.00497506866163322,-0.004979916438418441
2010-03-19,11.964427947998047,26.094057083129883,65.3558120727539,60.162025451660156,31.15687370300293,3925.43994140625,0.010218044263348602,0.002097909781309415,-0.006423444662524758,-0.003671372749740387,0.00017688889356937132,-0.003234994453152784
2010-03-22,12.101578712463379,26.012113571166992,65.49918365478516,60.29963684082031,31.02468490600586,3928.0,0.011463211200856582,-0.003140313202421363,0.0021937082178957734,0.0022873463472523614,-0.004242684880939485,0.0006521711278131281
2010-03-23,11.85147762298584,26.23973274230957,66.04997253417969,60.52897644042969,30.909029006958008,3952.550048828125,-0.020666815084213863,0.008750506586857387,0.008409095330065064,0.0038033330153346423,-0.003727867000043683,0.006250012430785379
2010-03-24,12.230663299560547,26.33078384399414,65.72551727294922,60.14673614501953,30.81539535522461,3949.81005859375,0.03199480171479041,0.0034699706196990032,-0.0049122694345189455,-0.006314996847606391,-0.00302933009355677,-0.0006932208828543951
2010-03-25,12.315372467041016,26.735942840576172,66.0273208618164,60.337860107421875,31.02468490600586,4000.47998046875,0.006925966761223146,0.015387274415472607,0.004591878487830492,0.0031776281582682753,0.0067917204491023675,0.01282844519694204
2010-03-26,12.36378002166748,26.731388092041016,65.7934341430664,59.94034194946289,30.688718795776367,3988.929931640625,0.003930661030026927,-0.00017036049793772712,-0.0035422718307696055,-0.0065882044416435415,-0.010828993469147341,-0.0028871657612373758
2010-03-29,12.347643852233887,26.776914596557617,66.09525299072266,60.085594177246094,30.562036514282227,4000.659912109375,-0.0013051161865801353,0.0017031103794478142,0.004587370329385054,0.002423279932331157,-0.004127975570996312,0.0029406333702948206
2010-03-30,12.004766464233398,26.535640716552734,65.55955505371094,60.016788482666016,30.50697135925293,3987.409912109375,-0.027768648991156053,-0.009010518337908113,-0.008104938142636575,-0.0011451279715585239,-0.001801750187804485,-0.0033119536004283523
2010-03-31,12.016867637634277,25.884647369384766,65.29547119140625,59.519901275634766,30.396812438964844,3974.010009765625,0.0010080307215416529,-0.02453279173175882,-0.004028152144844976,-0.008279136881420457,-0.0036109425282124796,-0.0033605530003463224
2010-04-01,12.299237251281738,26.31257438659668,66.84974670410156,60.36845016479492,30.38028335571289,4034.22998046875,0.023497771812276635,0.01653207830515191,0.023803726113548196,0.014256557403053316,-0.0005437768609831695,0.01515345219441877
2010-04-06,12.218559265136719,26.39906883239746,66.65357971191406,59.97092056274414,30.093891143798828,4053.93994140625,-0.006559592639503897,0.00328719054737725,-0.0029344463047227265,-0.00658505562037115,-0.009426910491939444,0.004885681042707812
2010-04-07,12.093509674072266,25.6661376953125,65.25019073486328,59.60398864746094,30.457395553588867,4026.969970703125,-0.010234397390963879,-0.027763522332480695,-0.021054967836932725,-0.006118497295690251,0.012079009924409245,-0.00665278003446923
2010-04-08,11.730463981628418,25.197246551513672,64.09577178955078,59.252349853515625,30.270139694213867,3978.4599609375,-0.030019878614906514,-0.018268862630019478,-0.0176921926558552,-0.0058995849426310976,-0.0061481244857436446,-0.012046280483476002
2010-04-09,12.020901679992676,25.834569931030273,66.69129943847656,61.07172775268555,30.517980575561523,4050.5400390625,0.02475926773392123,0.025293373949159426,0.04049452212616811,0.030705582203369275,0.008187635863306841,0.01811758289205323
2010-04-12,11.920056343078613,26.0394287109375,66.96294403076172,62.0578727722168,30.44087028503418,4050.5,-0.00838916577130877,0.007929637708470993,0.004073163884529718,0.016147324724866463,-0.0025267166789237905,-9.884870193599404e-06
2010-04-13,11.710293769836426,25.8209171295166,67.94379425048828,62.68470764160156,30.110416412353516,4031.989990234375,-0.017597448133203297,-0.008391565876755047,0.014647656758878025,0.010100811410109989,-0.010855598725872384,-0.004569808607733594
2010-04-14,11.859545707702637,26.22152328491211,68.2003402709961,62.5241813659668,30.215063095092773,4057.699951171875,0.012745362396514581,0.01551479187923821,0.0037758565493413165,-0.0025608522664343214,0.0034754312695697287,0.006376494237279928
2010-04-15,11.911986351013184,26.189659118652344,68.29840850830078,62.90640640258789,30.264633178710938,4065.64990234375,0.004421808777758329,-0.001215191272968541,0.0014379435192699574,0.006113235363832237,0.001640575214493456,0.0019592259820933045
2010-04-16,11.786937713623047,25.197246551513672,66.04243469238281,61.270484924316406,29.763431549072266,3986.6298828125,-0.010497714965858829,-0.037893298367975836,-0.03303113301159555,-0.026005641902383192,-0.01656063784679318,-0.01943601181343646
